"gbif_valid_name","fb_sci_name","gbif_valid_key","gbif_synonym","GBIF_NC_records","GBIF_NC_n_cells_01"
"Hexagrammos otakii","Hexagrammos otakii",2336496,FALSE,23,12
"Hexagrammos stelleri","Hexagrammos stelleri",2336480,FALSE,189,100
"Hipposcarus harid","Hipposcarus harid",2393848,FALSE,293,84
"Hipposcarus longiceps","Hipposcarus longiceps",2393846,FALSE,2059,521
"Holacanthus bermudensis","Holacanthus bermudensis",5211460,FALSE,5144,167
"Holacanthus ciliaris","Holacanthus ciliaris",5211452,FALSE,6429,379
"Holacanthus clarionensis","Holacanthus clarionensis",5211463,FALSE,47,19
"Holacanthus passer","Holacanthus passer",5211449,FALSE,1357,257
"Holacanthus tricolor","Holacanthus tricolor",5211450,FALSE,5789,352
"Holocentrus adscensionis","Holocentrus adscensionis",5204778,FALSE,3562,449
"Holocentrus rufus","Holocentrus rufus",5204777,FALSE,3166,368
"Hologymnosus annulatus","Hologymnosus annulatus",2384442,FALSE,421,198
"Hologymnosus doliatus","Hologymnosus doliatus",2384436,FALSE,529,227
"Hoplolatilus cuniculus","Hoplolatilus cuniculus",2389854,FALSE,11,8
"Hoplolatilus starcki","Hoplolatilus starcki",2389856,FALSE,58,31
"Hoplopagrus guentherii","Hoplopagrus guentherii",2385255,FALSE,137,66
"Hyperlophus vittatus","Hyperlophus vittatus",2413176,FALSE,614,131
"Hypoatherina barnesi","Hypoatherina barnesi",2411899,FALSE,14,8
"Hypoplectrodes annulatus","Hypoplectrodes annulatus",2387934,FALSE,67,21
"Hypoplectrodes huntii","Hypoplectrodes huntii",2387937,FALSE,58,27
"Hypoplectrodes maccullochi","Hypoplectrodes maccullochi",2387940,FALSE,2574,112
"Hypoplectrodes nigroruber","Hypoplectrodes nigroruber",2387925,FALSE,629,124
"Hypoplectrus aberrans","Hypoplectrus aberrans",2388772,FALSE,109,40
"Hypoplectrus castroaguirrei","Hypoplectrus castroaguirrei",7193117,FALSE,10,5
"Hypoplectrus chlorurus","Hypoplectrus chlorurus",2388780,FALSE,611,91
"Hypoplectrus gemma","Hypoplectrus gemma",2388766,FALSE,2656,50
"Hypoplectrus guttavarius","Hypoplectrus guttavarius",2388774,FALSE,203,77
"Hypoplectrus indigo","Hypoplectrus indigo",2388767,FALSE,338,118
"Hypoplectrus maya","Hypoplectrus maya",6169350,FALSE,1,1
"Hypoplectrus nigricans","Hypoplectrus nigricans",2388786,FALSE,1421,142
"Hypoplectrus providencianus","Hypoplectrus providencianus",2388785,FALSE,37,14
"Hypoplectrus puella","Hypoplectrus puella",2388790,FALSE,3386,227
"Hypoplectrus unicolor","Hypoplectrus unicolor",2388770,FALSE,7529,192
"Hyporhamphus affinis","Hyporhamphus affinis",2368900,FALSE,22,15
"Hyporthodus flavolimbatus","Hyporthodus flavolimbatus",5788226,FALSE,16,14
"Hyporthodus niveatus","Hyporthodus niveatus",5788225,FALSE,25,22
"Hyporthodus octofasciatus","Hyporthodus octofasciatus",5788217,FALSE,25,11
"Hypsoblennius proteus","Hypsoblennius proteus",2395551,FALSE,1,1
"Hypsurus caryi","Hypsurus caryi",2389310,FALSE,525,56
"Hypsypops rubicundus","Hypsypops rubicundus",2398736,FALSE,1430,76
"Iniistius celebicus","Iniistius celebicus",2383344,FALSE,9,8
"Iniistius pavo","Iniistius pavo",2383333,FALSE,296,153
"Inimicus caledonicus","Inimicus caledonicus",2333647,FALSE,234,175
"Inimicus filamentosus","Inimicus filamentosus",2333651,FALSE,41,24
"Isocirrhitus sexfasciatus","Isocirrhitus sexfasciatus",2375181,FALSE,1,1
"Istigobius campbelli","Istigobius campbelli",2376225,FALSE,47,21
"Istigobius decoratus","Istigobius decoratus",2376229,FALSE,598,275
"Istigobius goldmanni","Istigobius goldmanni",2376257,FALSE,56,33
"Istigobius hoesei","Istigobius hoesei",2376256,FALSE,912,23
"Istigobius nigroocellatus","Istigobius nigroocellatus",2376237,FALSE,33,20
"Istigobius rigilius","Istigobius rigilius",2376217,FALSE,235,130
"Itycirrhitus wilhelmi","Itycirrhitus wilhelmi",2375174,FALSE,11,2
"Jenkinsia lamprotaenia","Jenkinsia lamprotaenia",5214565,FALSE,33,14
"Johnrandallia nigrirostris","Johnrandallia nigrirostris",2385671,FALSE,869,185
"Jordania zonope","Jordania zonope",2333884,FALSE,295,48
"Karalepis stewarti","Karalepis stewarti",2393061,FALSE,90,35
"Koumansetta hectori","Koumansetta hectori",4353598,FALSE,69,53
"Koumansetta rainfordi","Koumansetta rainfordi",2375853,FALSE,548,194
"Kuhlia mugil","Kuhlia mugil",5208693,FALSE,197,91
"Kyphosus azureus","Kyphosus azureus",8173912,FALSE,260,41
"Kyphosus bigibbus","Kyphosus bigibbus",2381299,FALSE,304,102
"Kyphosus cinerascens","Kyphosus cinerascens",2381309,FALSE,1012,557
"Kyphosus cornelii","Kyphosus cornelii",2381327,FALSE,242,34
"Kyphosus elegans","Kyphosus elegans",2381297,FALSE,359,114
"Kyphosus incisor","Kyphosus incisor",2381322,FALSE,141,30
"Kyphosus ocyurus","Kyphosus ocyurus",7901252,FALSE,93,50
"Kyphosus sectatrix","Kyphosus sectatrix",2381293,FALSE,2878,329
"Kyphosus sydneyanus","Kyphosus sydneyanus",2381302,FALSE,3045,243
"Kyphosus vaigiensis","Kyphosus vaigiensis",2381337,FALSE,2410,505
"Labracinus cyclophthalmus","Labracinus cyclophthalmus",2381781,FALSE,97,58
"Labracinus lineatus","Labracinus lineatus",2381777,FALSE,160,60
"Labracoglossa nitida","Labracoglossa nitida",2381350,FALSE,71,34
"Labrichthys unilineatus","Labrichthys unilineatus",2383133,FALSE,944,340
"Labrisomus cricota","Labrisomus cricota",2389655,FALSE,3,3
"Labrisomus jenkinsi","Labrisomus jenkinsi",2389679,FALSE,1,1
"Labrisomus multiporosus","Labrisomus multiporosus",2389678,FALSE,8,6
"Labrisomus nuchipinnis","Labrisomus nuchipinnis",2389661,FALSE,362,146
"Labrisomus socorroensis","Labrisomus socorroensis",2389674,FALSE,1,1
"Labroides bicolor","Labroides bicolor",2383735,FALSE,2473,481
"Labroides dimidiatus","Labroides dimidiatus",2383731,FALSE,7820,1220
"Labroides pectoralis","Labroides pectoralis",2383730,FALSE,328,116
"Labroides phthirophagus","Labroides phthirophagus",2383729,FALSE,1699,191
"Labroides rubrolabiatus","Labroides rubrolabiatus",2383734,FALSE,1883,85
"Labropsis alleni","Labropsis alleni",2383390,FALSE,19,16
"Labropsis australis","Labropsis australis",2383387,FALSE,262,133
"Labropsis manabei","Labropsis manabei",2383383,FALSE,36,24
"Labropsis micronesica","Labropsis micronesica",2383389,FALSE,15,10
"Labropsis xanthonota","Labropsis xanthonota",2383384,FALSE,997,125
"Labrus bergylta","Labrus bergylta",2383624,FALSE,11666,1165
"Labrus merula","Labrus merula",2383638,FALSE,1658,239
"Labrus mixtus","Labrus mixtus",2383649,FALSE,6557,954
"Labrus viridis","Labrus viridis",2383648,FALSE,870,193
"Lachnolaimus maximus","Lachnolaimus maximus",2383618,FALSE,9131,298
"Lactophrys bicaudalis","Lactophrys bicaudalis",2408100,FALSE,838,247
"Lactophrys triqueter","Lactophrys triqueter",2408093,FALSE,3171,344
"Lactoria diaphana","Lactoria diaphana",2408118,FALSE,607,326
"Lactoria fornasini","Lactoria fornasini",2408112,FALSE,373,149
"Larabicus quadrilineatus","Larabicus quadrilineatus",2383612,FALSE,66,32
"Latridopsis ciliaris","Latridopsis ciliaris",2394461,FALSE,546,280
"Latridopsis forsteri","Latridopsis forsteri",2394463,FALSE,1175,367
"Latropiscis purpurissatus","Latropiscis purpurissatus",4353928,FALSE,1905,518
"Leiocottus hirundo","Leiocottus hirundo",2333903,FALSE,48,10
"Lepidonectes bimaculatus","Lepidonectes bimaculatus",5788255,FALSE,2,1
"Lepidonectes clarkhubbsi","Lepidonectes clarkhubbsi",2392709,FALSE,2,2
"Lepidonectes corallicola","Lepidonectes corallicola",2392711,FALSE,66,33
"Lepidozygus tapeinosoma","Lepidozygus tapeinosoma",2398762,FALSE,638,97
"Leptatherina presbyteroides","Leptatherina presbyteroides",2411877,FALSE,221,34
"Leptocottus armatus","Leptocottus armatus",2333923,FALSE,838,289
"Leptojulis cyanopleura","Leptojulis cyanopleura",2383947,FALSE,377,141
"Leptoscarus vaigiensis","Leptoscarus vaigiensis",2393824,FALSE,2143,67
"Lesueurigobius friesii","Lesueurigobius friesii",2378673,FALSE,1387,237
"Lethrinus amboinensis","Lethrinus amboinensis",2374887,FALSE,106,41
"Lethrinus atkinsoni","Lethrinus atkinsoni",2374866,FALSE,1839,264
"Lethrinus borbonicus","Lethrinus borbonicus",2374912,FALSE,18,9
"Lethrinus erythracanthus","Lethrinus erythracanthus",2374914,FALSE,272,154
"Lethrinus erythropterus","Lethrinus erythropterus",2374916,FALSE,263,127
"Lethrinus genivittatus","Lethrinus genivittatus",2374864,FALSE,1253,538
"Lethrinus harak","Lethrinus harak",2374898,FALSE,1234,318
"Lethrinus laticaudis","Lethrinus laticaudis",2374886,FALSE,586,322
"Lethrinus lentjan","Lethrinus lentjan",2374823,FALSE,3716,794
"Lethrinus microdon","Lethrinus microdon",2374870,FALSE,628,246
"Lethrinus miniatus","Lethrinus miniatus",2374857,FALSE,5238,355
"Lethrinus nebulosus","Lethrinus nebulosus",2374885,FALSE,12249,546
"Lethrinus obsoletus","Lethrinus obsoletus",2374840,FALSE,607,252
"Lethrinus olivaceus","Lethrinus olivaceus",2374850,FALSE,1005,406
"Lethrinus ornatus","Lethrinus ornatus",2374922,FALSE,96,59
"Lethrinus rubrioperculatus","Lethrinus rubrioperculatus",2374858,FALSE,487,150
"Lethrinus variegatus","Lethrinus variegatus",2374876,FALSE,2733,76
"Lethrinus xanthochilus","Lethrinus xanthochilus",2374879,FALSE,1051,244
"Leviprora inops","Leviprora inops",2335661,FALSE,63,29
"Limnichthys fasciatus","Limnichthys fasciatus",2386013,FALSE,148,37
"Liparis montagui","Liparis montagui",5201512,FALSE,141,101
"Lipophrys pholis","Lipophrys pholis",2395462,FALSE,2892,677
"Lithognathus lithognathus","Lithognathus lithognathus",2392651,FALSE,187,70
"Lithognathus mormyrus","Lithognathus mormyrus",2392647,FALSE,1393,474
"Lotella rhacina","Lotella rhacina",2417255,FALSE,856,181
"Lotilia graciliosa","Lotilia graciliosa",2379180,FALSE,30,20
"Lucayablennius zingaro","Lucayablennius zingaro",2381413,FALSE,29,23
"Lutjanus alexandrei","Lutjanus alexandrei",2384740,FALSE,12,10
"Lutjanus analis","Lutjanus analis",2384981,FALSE,4262,301
"Lutjanus apodus","Lutjanus apodus",2384922,FALSE,5134,472
"Lutjanus aratus","Lutjanus aratus",2385126,FALSE,32,20
"Lutjanus argentimaculatus","Lutjanus argentimaculatus",2385069,FALSE,4872,480
"Lutjanus argentiventris","Lutjanus argentiventris",2385004,FALSE,831,211
"Lutjanus biguttatus","Lutjanus biguttatus",2384905,FALSE,228,146
"Lutjanus bohar","Lutjanus bohar",2384758,FALSE,7758,816
"Lutjanus boutton","Lutjanus boutton",2384967,FALSE,13,9
"Lutjanus campechanus","Lutjanus campechanus",2384865,FALSE,494,269
"Lutjanus carponotatus","Lutjanus carponotatus",2384805,FALSE,3111,475
"Lutjanus cyanopterus","Lutjanus cyanopterus",2385052,FALSE,243,138
"Lutjanus decussatus","Lutjanus decussatus",2384996,FALSE,496,157
"Lutjanus ehrenbergii","Lutjanus ehrenbergii",2385008,FALSE,238,117
"Lutjanus erythropterus","Lutjanus erythropterus",2384787,FALSE,397,257
"Lutjanus fulviflamma","Lutjanus fulviflamma",2384777,FALSE,2109,645
"Lutjanus fulvus","Lutjanus fulvus",2385096,FALSE,2407,663
"Lutjanus gibbus","Lutjanus gibbus",2385035,FALSE,2743,594
"Lutjanus griseus","Lutjanus griseus",2384986,FALSE,7189,626
"Lutjanus guttatus","Lutjanus guttatus",2385124,FALSE,289,107
"Lutjanus inermis","Lutjanus inermis",2385001,FALSE,92,49
"Lutjanus jocu","Lutjanus jocu",2384948,FALSE,883,215
"Lutjanus johnii","Lutjanus johnii",2384936,FALSE,1067,110
"Lutjanus jordani","Lutjanus jordani",2385094,FALSE,70,19
"Lutjanus kasmira","Lutjanus kasmira",2385129,FALSE,2744,733
"Lutjanus lemniscatus","Lutjanus lemniscatus",2384869,FALSE,476,202
"Lutjanus lutjanus","Lutjanus lutjanus",2384741,FALSE,3544,439
"Lutjanus mahogoni","Lutjanus mahogoni",2385023,FALSE,2030,286
"Lutjanus monostigma","Lutjanus monostigma",2385027,FALSE,1453,452
"Lutjanus novemfasciatus","Lutjanus novemfasciatus",2385015,FALSE,228,118
"Lutjanus quinquelineatus","Lutjanus quinquelineatus",2384881,FALSE,712,243
"Lutjanus rivulatus","Lutjanus rivulatus",2384813,FALSE,213,131
"Lutjanus rufolineatus","Lutjanus rufolineatus",2384863,FALSE,24,20
"Lutjanus russellii","Lutjanus russellii",2385118,FALSE,2794,288
"Lutjanus sebae","Lutjanus sebae",2384899,FALSE,2766,1095
"Lutjanus semicinctus","Lutjanus semicinctus",2384957,FALSE,529,202
"Lutjanus synagris","Lutjanus synagris",2384837,FALSE,2078,487
"Lutjanus viridis","Lutjanus viridis",2384958,FALSE,431,93
"Lutjanus vitta","Lutjanus vitta",2384771,FALSE,2637,1133
"Luzonichthys waitei","Luzonichthys waitei",2388663,FALSE,30,18
"Luzonichthys whitleyi","Luzonichthys whitleyi",2388673,FALSE,282,12
"Lythrypnus dalli","Lythrypnus dalli",2376016,FALSE,134,45
"Lythrypnus gilberti","Lythrypnus gilberti",2376012,FALSE,11,11
"Lythrypnus insularis","Lythrypnus insularis",2376020,FALSE,1,1
"Macolor macularis","Macolor macularis",2385209,FALSE,1333,424
"Macolor niger","Macolor niger",2385207,FALSE,1595,469
"Macrodontogobius wilburi","Macrodontogobius wilburi",2377320,FALSE,34,26
"Macropharyngodon bipartitus","Macropharyngodon bipartitus",4285655,FALSE,88,54
"Macropharyngodon choati","Macropharyngodon choati",2383683,FALSE,55,27
"Macropharyngodon geoffroy","Macropharyngodon geoffroy",2383665,FALSE,1598,170
"Macropharyngodon kuiteri","Macropharyngodon kuiteri",2383682,FALSE,24,16
"Macropharyngodon meleagris","Macropharyngodon meleagris",2383673,FALSE,2419,375
"Macropharyngodon negrosensis","Macropharyngodon negrosensis",2383676,FALSE,192,111
"Macropharyngodon ornatus","Macropharyngodon ornatus",2383669,FALSE,190,76
"Malacanthus brevirostris","Malacanthus brevirostris",2389876,FALSE,626,278
"Malacanthus latovittatus","Malacanthus latovittatus",2389870,FALSE,404,166
"Malacanthus plumieri","Malacanthus plumieri",2389881,FALSE,1079,208
"Malacoctenus boehlkei","Malacoctenus boehlkei",2389519,FALSE,28,20
"Malacoctenus ebisui","Malacoctenus ebisui",2389504,FALSE,54,31
"Malacoctenus hubbsi","Malacoctenus hubbsi",2389511,FALSE,35,25
"Malacoctenus macropus","Malacoctenus macropus",2389497,FALSE,1078,86
"Malacoctenus margaritae","Malacoctenus margaritae",2389508,FALSE,7,7
"Malacoctenus tetranemus","Malacoctenus tetranemus",2389523,FALSE,38,29
"Malacoctenus triangulatus","Malacoctenus triangulatus",2389521,FALSE,3957,189
"Malacoctenus zonifer","Malacoctenus zonifer",2389494,FALSE,2,2
"Malacoctenus zonogaster","Malacoctenus zonogaster",2389505,FALSE,7,7
"Manonichthys splendens","Manonichthys splendens",2381810,FALSE,69,27
"Maxillicosta scabriceps","Maxillicosta scabriceps",2337282,FALSE,59,22
"Mccoskerichthys sandae","Mccoskerichthys sandae",2381493,FALSE,7,5
"Mecaenichthys immaculatus","Mecaenichthys immaculatus",2398485,FALSE,1201,49
"Medialuna californiensis","Medialuna californiensis",2381275,FALSE,163,37
"Megalops atlanticus","Megalops atlanticus",5203123,FALSE,1719,490
"Meiacanthus abruptus","Meiacanthus abruptus",6169404,FALSE,1,1
"Meiacanthus atrodorsalis","Meiacanthus atrodorsalis",2395868,FALSE,839,269
"Meiacanthus bundoon","Meiacanthus bundoon",2395863,FALSE,21,15
"Meiacanthus crinitus","Meiacanthus crinitus",2395872,FALSE,9,7
"Meiacanthus ditrema","Meiacanthus ditrema",2395894,FALSE,14,12
"Meiacanthus grammistes","Meiacanthus grammistes",2395887,FALSE,456,176
"Meiacanthus kamoharai","Meiacanthus kamoharai",2395886,FALSE,6,5
"Meiacanthus lineatus","Meiacanthus lineatus",2395897,FALSE,88,36
"Meiacanthus luteus","Meiacanthus luteus",2395884,FALSE,45,35
"Meiacanthus mossambicus","Meiacanthus mossambicus",2395895,FALSE,26,11
"Meiacanthus naevius","Meiacanthus naevius",2395883,FALSE,1,1
"Meiacanthus nigrolineatus","Meiacanthus nigrolineatus",2395893,FALSE,37,25
"Meiacanthus oualanensis","Meiacanthus oualanensis",2395864,FALSE,40,28
"Meiacanthus phaeus","Meiacanthus phaeus",2395877,FALSE,23,9
"Meiacanthus smithi","Meiacanthus smithi",2395890,FALSE,46,28
"Meiacanthus tongaensis","Meiacanthus tongaensis",2395891,FALSE,230,39
"Melanogrammus aeglefinus","Melanogrammus aeglefinus",2415822,FALSE,31685,4160
"Melichthys indicus","Melichthys indicus",2407156,FALSE,149,72
"Melichthys niger","Melichthys niger",2407141,FALSE,4553,677
"Melichthys vidua","Melichthys vidua",2407158,FALSE,6427,650
"Mendosoma lineatum","Mendosoma lineatum",2394474,FALSE,16,13
"Meuschenia australis","Meuschenia australis",2406846,FALSE,994,446
"Meuschenia flavolineata","Meuschenia flavolineata",2406836,FALSE,1382,204
"Meuschenia freycineti","Meuschenia freycineti",2406841,FALSE,2474,349
"Meuschenia galii","Meuschenia galii",2406855,FALSE,862,138
"Meuschenia hippocrepis","Meuschenia hippocrepis",2406838,FALSE,1722,235
"Meuschenia scaber","Meuschenia scaber",2406850,FALSE,5426,1029
"Meuschenia trachylepis","Meuschenia trachylepis",2406848,FALSE,1611,108
"Meuschenia venusta","Meuschenia venusta",2406837,FALSE,88,50
"Microcanthus strigatus","Microcanthus strigatus",2381246,FALSE,728,148
"Microgobius microlepis","Microgobius microlepis",2376646,FALSE,344,41
"Microlepidotus brevipinnis","Microlepidotus brevipinnis",2382446,FALSE,37,17
"Microspathodon bairdii","Microspathodon bairdii",2398747,FALSE,215,72
"Microspathodon chrysurus","Microspathodon chrysurus",2398749,FALSE,4033,394
"Microspathodon dorsalis","Microspathodon dorsalis",2398756,FALSE,845,160
"Mimoblennius lineathorax","Mimoblennius lineathorax",2395377,FALSE,1,1
"Mola mola","Mola mola",5213725,FALSE,21384,5847
"Molva molva","Molva molva",5214880,FALSE,1188,505
"Monacanthus chinensis","Monacanthus chinensis",2406878,FALSE,1489,235
"Monacanthus tuckeri","Monacanthus tuckeri",2406877,FALSE,776,134
"Monodactylus argenteus","Monodactylus argenteus",5211117,FALSE,863,250
"Monotaxis grandoculis","Monotaxis grandoculis",5208715,FALSE,6609,1024
"Monotaxis heterodon","Monotaxis heterodon",9556328,FALSE,598,252
"Morwong ephippium","Morwong ephippium",11206643,FALSE,50,13
"Morwong fuscus","Morwong fuscus",11122373,FALSE,1274,70
"Mugil cephalus","Mugil cephalus",8189568,FALSE,36861,1921
"Mugil curema","Mugil curema",2400641,FALSE,8296,499
"Mugil galapagensis","Mugil galapagensis",2400627,FALSE,1,1
"Mulloidichthys dentatus","Mulloidichthys dentatus",2396842,FALSE,329,98
"Mulloidichthys flavolineatus","Mulloidichthys flavolineatus",2396835,FALSE,2459,611
"Mulloidichthys martinicus","Mulloidichthys martinicus",2396844,FALSE,2591,298
"Mulloidichthys mimicus","Mulloidichthys mimicus",2396851,FALSE,42,18
"Mulloidichthys vanicolensis","Mulloidichthys vanicolensis",2396852,FALSE,2516,633
"Mullus argentinae","Mullus argentinae",2396860,FALSE,4,4
"Mullus surmuletus","Mullus surmuletus",2396862,FALSE,5369,908
"Muraena argus","Muraena argus",2404317,FALSE,27,25
"Muraena augusti","Muraena augusti",2404326,FALSE,236,68
"Muraena clepsydra","Muraena clepsydra",2404309,FALSE,62,35
"Muraena helena","Muraena helena",2404329,FALSE,4301,547
"Muraena lentiginosa","Muraena lentiginosa",2404308,FALSE,305,132
"Mycteroperca bonaci","Mycteroperca bonaci",2389013,FALSE,3556,240
"Mycteroperca fusca","Mycteroperca fusca",2389030,FALSE,229,85
"Mycteroperca interstitialis","Mycteroperca interstitialis",2389044,FALSE,509,101
"Mycteroperca jordani","Mycteroperca jordani",2388991,FALSE,25,22
"Mycteroperca microlepis","Mycteroperca microlepis",2388994,FALSE,315,164
"Mycteroperca olfax","Mycteroperca olfax",2389031,FALSE,137,29
"Mycteroperca rosacea","Mycteroperca rosacea",2389010,FALSE,81,53
"Mycteroperca tigris","Mycteroperca tigris",2389021,FALSE,307,96
"Mycteroperca xenarcha","Mycteroperca xenarcha",2388990,FALSE,21,17
"Myoxocephalus scorpius","Myoxocephalus scorpius",2333785,FALSE,24785,1955
"Myrichthys maculosus","Myrichthys maculosus",2404510,FALSE,121,71
"Myrichthys tigrinus","Myrichthys tigrinus",2404529,FALSE,30,17
"Myripristis adusta","Myripristis adusta",2357018,FALSE,393,180
"Myripristis amaena","Myripristis amaena",2357046,FALSE,476,137
"Myripristis berndti","Myripristis berndti",2357002,FALSE,2494,574
"Myripristis clarionensis","Myripristis clarionensis",2357038,FALSE,4,3
"Myripristis earlei","Myripristis earlei",2357066,FALSE,144,18
"Myripristis gildi","Myripristis gildi",2357016,FALSE,4,3
"Myripristis hexagona","Myripristis hexagona",2357039,FALSE,99,71
"Myripristis jacobus","Myripristis jacobus",2357064,FALSE,1450,268
"Myripristis kochiensis","Myripristis kochiensis",2357036,FALSE,6,6
"Myripristis kuntee","Myripristis kuntee",2356984,FALSE,1525,521
"Myripristis leiognathus","Myripristis leiognathus",2357068,FALSE,281,92
"Myripristis murdjan","Myripristis murdjan",2356993,FALSE,722,331
"Myripristis pralinia","Myripristis pralinia",2357054,FALSE,59,48
"Myripristis randalli","Myripristis randalli",2357017,FALSE,3,3
"Myripristis tiki","Myripristis tiki",2357007,FALSE,9,3
"Myripristis violacea","Myripristis violacea",2357028,FALSE,731,356
"Myripristis vittata","Myripristis vittata",2357022,FALSE,261,152
"Nannosalarias nativitatis","Nannosalarias nativitatis",2395582,FALSE,25,18
"Naso annulatus","Naso annulatus",5209098,FALSE,598,279
"Naso brachycentron","Naso brachycentron",5209101,FALSE,276,179
"Naso brevirostris","Naso brevirostris",9760005,FALSE,2308,750
"Naso caeruleacauda","Naso caeruleacauda",5209109,FALSE,38,23
"Naso caesius","Naso caesius",5209126,FALSE,281,170
"Naso elegans","Naso elegans",5209095,FALSE,465,162
"Naso fageni","Naso fageni",5209110,FALSE,48,31
"Naso hexacanthus","Naso hexacanthus",5209121,FALSE,1771,476
"Naso lituratus","Naso lituratus",5209096,FALSE,8566,985
"Naso thynnoides","Naso thynnoides",9815142,FALSE,95,66
"Naso tonganus","Naso tonganus",5209116,FALSE,515,153
"Naso unicornis","Naso unicornis",5209124,FALSE,6719,964
"Naso vlamingii","Naso vlamingii",5209104,FALSE,1331,378
"Neatypus obliquus","Neatypus obliquus",2381285,FALSE,1034,102
"Nectamia similis","Nectamia similis",2397477,FALSE,4,4
"Nelusetta ayraud","Nelusetta ayraud",2407011,FALSE,3475,958
"Nemadactylus bergi","Nemadactylus bergi",2392129,FALSE,1614,283
"Nemadactylus douglasii","Nemadactylus douglasii",2392142,FALSE,2028,363
"Nemadactylus macropterus","Nemadactylus macropterus",2392139,FALSE,12672,2582
"Nemadactylus valenciennesi","Nemadactylus valenciennesi",2392134,FALSE,1471,464
"Nemanthias bicolor","Nemanthias bicolor",2388799,FALSE,1,1
"Nemanthias dispar","Nemanthias dispar",2388799,FALSE,1,1
"Nemanthias regalis","Nemanthias regalis",2388799,FALSE,1,1
"Nemateleotris magnifica","Nemateleotris magnifica",2385839,FALSE,1683,448
"Neocirrhites armatus","Neocirrhites armatus",2375191,FALSE,992,129
"Neoditrema ransonnetii","Neoditrema ransonnetii",2389306,FALSE,3,3
"Neoglyphidodon bonang","Neoglyphidodon bonang",2398582,FALSE,4,2
"Neoglyphidodon carlsoni","Neoglyphidodon carlsoni",2398586,FALSE,36,24
"Neoglyphidodon crossi","Neoglyphidodon crossi",2398575,FALSE,19,12
"Neoglyphidodon melas","Neoglyphidodon melas",2398600,FALSE,2032,337
"Neoglyphidodon nigroris","Neoglyphidodon nigroris",2398588,FALSE,2166,324
"Neoglyphidodon oxyodon","Neoglyphidodon oxyodon",2398611,FALSE,42,22
"Neoglyphidodon polyacanthus","Neoglyphidodon polyacanthus",2398579,FALSE,446,42
"Neoglyphidodon thoracotaeniatus","Neoglyphidodon thoracotaeniatus",2398576,FALSE,30,20
"Neomyxus leuciscus","Neomyxus leuciscus",2400695,FALSE,41,22
"Neoniphon argenteus","Neoniphon argenteus",5204756,FALSE,146,88
"Neoniphon marianus","Neoniphon marianus",5204754,FALSE,615,149
"Neoniphon opercularis","Neoniphon opercularis",5204759,FALSE,201,119
"Neoniphon sammara","Neoniphon sammara",5204751,FALSE,1896,659
"Neoniphon vexillarium","Neoniphon vexillarium",11092132,FALSE,132,76
"Neoodax balteatus","Neoodax balteatus",2387371,FALSE,1081,156
"Neopomacentrus anabatoides","Neopomacentrus anabatoides",2398544,FALSE,20,16
"Neopomacentrus aquadulcis","Neopomacentrus aquadulcis",2398530,FALSE,1,1
"Neopomacentrus azysron","Neopomacentrus azysron",2398558,FALSE,2876,214
"Neopomacentrus bankieri","Neopomacentrus bankieri",2398548,FALSE,710,122
"Neopomacentrus cyanomos","Neopomacentrus cyanomos",2398535,FALSE,513,184
"Neopomacentrus filamentosus","Neopomacentrus filamentosus",2398562,FALSE,139,69
"Neopomacentrus metallicus","Neopomacentrus metallicus",2398570,FALSE,78,23
"Neopomacentrus miryae","Neopomacentrus miryae",2398557,FALSE,54,22
"Neopomacentrus nemurus","Neopomacentrus nemurus",2398533,FALSE,61,27
"Neopomacentrus violascens","Neopomacentrus violascens",2398564,FALSE,26,17
"Neosebastes pandus","Neosebastes pandus",2337285,FALSE,575,361
"Neosebastes scorpaenoides","Neosebastes scorpaenoides",2337292,FALSE,828,172
"Nesogobius hinsbyi","Nesogobius hinsbyi",2377481,FALSE,41,14
"Nesogobius pulchellus","Nesogobius pulchellus",2377484,FALSE,145,38
"Nexilosus latifrons","Nexilosus latifrons",2398720,FALSE,20,12
"Nicholsina denticulata","Nicholsina denticulata",2393453,FALSE,80,48
"Notocirrhitus splendens","Notocirrhitus splendens",2375147,FALSE,232,18
"Notoclinops segmentatus","Notoclinops segmentatus",2392831,FALSE,306,66
"Notoclinops yaldwyni","Notoclinops yaldwyni",2392836,FALSE,168,39
"Notoclinus fenestratus","Notoclinus fenestratus",2392752,FALSE,34,24
"Notolabrus celidotus","Notolabrus celidotus",2383539,FALSE,1754,276
"Notolabrus cinctus","Notolabrus cinctus",2383499,FALSE,206,69
"Notolabrus fucicola","Notolabrus fucicola",2383526,FALSE,2560,360
"Notolabrus gymnogenis","Notolabrus gymnogenis",2383532,FALSE,2302,120
"Notolabrus inscriptus","Notolabrus inscriptus",2383521,FALSE,280,39
"Notolabrus parilus","Notolabrus parilus",2383546,FALSE,1553,176
"Notolabrus tetricus","Notolabrus tetricus",2383502,FALSE,3994,337
"Novaculichthys taeniourus","Novaculichthys taeniourus",2383280,FALSE,1231,466
"Oblada melanurus","Oblada melanurus",2392603,FALSE,1,1
"Ocyurus chrysurus","Ocyurus chrysurus",2385282,FALSE,12957,466
"Odax cyanoallix","Odax cyanoallix",2387379,FALSE,26,8
"Odax pullus","Odax pullus",2387389,FALSE,243,75
"Odontoscion dentex","Odontoscion dentex",2399624,FALSE,613,108
